Generation	ProgID	Fitness	BScore	SatCount	NodeCount	Similarity%	Waste%	Depth	Length	Functions	Terminals	DTerminals	ModD
40	12116679	0.0	0.0	0.5	9	88.55421686746988	93.27731092436974	17	476	225	251	5	9
39	11355025	0.0	0.0	0.5	9	87.75100401606426	93.24894514767934	17	474	225	249	5	10
38	7525605	0.0	0.0	0.5	9	87.14859437751004	93.3609958506224	17	482	229	253	5	11
37	13261376	0.0	0.0	0.5	9	85.94377510040161	93.31941544885177	17	479	227	252	5	9
36	21406487	0.0	0.0	0.5	9	79.31726907630522	92.85714285714286	17	448	214	234	5	11
35	17960685	0.0	0.0	0.5	9	78.1124497991968	92.7927927927928	17	444	213	231	5	20
50	23294545	0.0	0.0	0.5	9	100.0	92.82511210762333	17	446	216	230	5	16
49	307272	0.0	0.0	0.5	9	99.10313901345292	92.82511210762333	17	446	215	231	5	7
48	26771829	0.0	0.0	0.5	9	98.65771812080537	92.84116331096197	17	447	216	231	5	4
47	24600030	0.0	0.0	0.5	9	96.42857142857143	92.85714285714286	17	448	215	233	5	11
46	8038902	0.0	0.0	0.5	9	95.51569506726457	92.7765237020316	17	443	212	231	5	0
45	29984942	0.0	0.0	0.5	9	95.51569506726457	92.7765237020316	17	443	212	231	5	7
44	17892731	0.0	0.0	0.5	9	95.2914798206278	92.7927927927928	17	444	213	231	5	0
43	8498575	0.0	0.0	0.5	9	95.2914798206278	92.7927927927928	17	444	213	231	5	0
42	19427002	0.0	0.0	0.5	9	95.2914798206278	92.7927927927928	17	444	213	231	5	11
41	27646656	0.0	0.0	0.5	9	94.61883408071749	92.7765237020316	17	443	213	230	5	13
40	30969189	0.0	0.0	0.5	9	93.94618834080718	92.7765237020316	17	443	213	230	5	13
39	17960685	0.0	0.0	0.5	9	93.49775784753363	92.7927927927928	17	444	213	231	5	20
50	31871408	0.0	0.0	0.5	9	100.0	93.81044487427465	17	517	242	275	5	11
49	23265185	0.0	0.0	0.5	9	93.81044487427465	93.42915811088297	17	487	226	261	5	10
48	23264051	0.0	0.0	0.5	9	93.61702127659575	93.4560327198364	17	489	227	262	5	12
47	5849096	0.0	0.0	0.5	9	91.68278529980658	93.4020618556701	17	485	227	258	5	13
46	1904280	0.0	0.0	0.5	9	91.29593810444874	93.7007874015748	17	508	237	271	5	8
45	32290388	0.0	0.0	0.5	9	90.71566731141199	93.7007874015748	17	508	237	271	5	3
44	1392284	0.0	0.0	0.5	9	90.52224371373308	93.75	17	512	240	272	5	13
43	24320815	0.0	0.0	0.5	9	88.97485493230174	93.67588932806325	17	506	238	268	5	13
42	17045421	0.0	0.0	0.5	9	88.97485493230174	93.65079365079364	17	504	237	267	5	11
41	1504335	0.0	0.0	0.5	9	88.20116054158608	93.62549800796812	17	502	235	267	5	13
40	16664142	0.0	0.0	0.5	9	87.62088974854933	93.6127744510978	17	501	235	266	5	12
39	33172286	0.0	0.0	0.5	9	86.84719535783366	93.6127744510978	17	501	237	264	5	13
38	13261376	0.0	0.0	0.5	9	86.84719535783366	93.31941544885177	17	479	227	252	5	9
37	21406487	0.0	0.0	0.5	9	80.46421663442939	92.85714285714286	17	448	214	234	5	11
36	17960685	0.0	0.0	0.5	9	79.3036750483559	92.7927927927928	17	444	213	231	5	20
50	33358327	0.0	0.0	0.5	9	100.0	93.14775160599572	17	467	220	247	5	8
49	28305203	0.0	0.0	0.5	9	93.56136820925553	93.56136820925553	17	497	236	261	5	0
48	20951638	0.0	0.0	0.5	9	93.56136820925553	93.56136820925553	17	497	236	261	5	14
47	29379590	0.0	0.0	0.5	9	92.98597194388778	93.5871743486974	17	499	237	262	5	13
46	1023560	0.0	0.0	0.5	9	92.06680584551148	93.31941544885177	17	479	227	252	5	12
45	28841125	0.0	0.0	0.5	9	90.28925619834712	93.38842975206612	17	484	227	257	5	6
44	4884983	0.0	0.0	0.5	9	89.3305439330544	93.30543933054393	17	478	223	255	5	5
43	14182629	0.0	0.0	0.5	9	88.88888888888889	93.29140461215934	17	477	223	254	5	14
42	5022475	0.0	0.0	0.5	9	88.63157894736841	93.26315789473684	17	475	223	252	5	10
41	23029	0.0	0.0	0.5	9	87.63102725366876	93.29140461215934	17	477	225	252	5	13
40	12116679	0.0	0.0	0.5	9	87.18487394957984	93.27731092436974	17	476	225	251	5	9
39	11355025	0.0	0.0	0.5	9	86.70886075949366	93.24894514767934	17	474	225	249	5	10
38	7525605	0.0	0.0	0.5	9	84.64730290456431	93.3609958506224	17	482	229	253	5	11
37	13261376	0.0	0.0	0.5	9	83.92484342379957	93.31941544885177	17	479	227	252	5	9
36	21406487	0.0	0.0	0.5	9	79.01498929336188	92.85714285714286	17	448	214	234	5	11
35	17960685	0.0	0.0	0.5	9	77.73019271948608	92.7927927927928	17	444	213	231	5	20
50	25963848	0.0	0.0	0.5	9	100.0	94.18181818181817	17	550	258	292	5	4
49	23364195	0.0	0.0	0.5	9	99.09420289855072	94.20289855072464	17	552	259	293	5	13
48	15075934	0.0	0.0	0.5	9	98.55334538878843	94.2133815551537	17	553	259	294	5	20
50	32574517	0.0	0.0	0.5	9	100.0	92.27053140096618	17	414	198	216	5	11
49	31893536	0.0	0.0	0.5	9	98.79227053140096	92.23300970873787	17	412	197	215	5	12
48	1392667	0.0	0.0	0.5	9	98.06763285024155	92.19512195121952	17	410	196	214	5	20
50	5800214	0.0	0.0	0.5	9	100.0	93.22033898305084	17	472	223	249	5	12
49	13656236	0.0	0.0	0.5	9	98.51694915254238	93.16239316239316	17	468	221	247	5	8
48	28185536	0.0	0.0	0.5	9	91.48514851485149	93.66336633663367	17	505	240	265	5	0
47	28148178	0.0	0.0	0.5	9	91.48514851485149	93.66336633663367	17	505	240	265	5	13
46	16032673	0.0	0.0	0.5	9	90.76620825147347	93.71316306483301	17	509	242	267	5	9
45	29548296	0.0	0.0	0.5	9	87.26235741444867	93.91634980988593	17	526	250	276	5	12
44	33147961	0.0	0.0	0.5	9	86.66666666666667	93.9047619047619	17	525	250	275	5	14
43	31996673	0.0	0.0	0.5	9	86.9980879541109	93.88145315487571	17	523	249	274	5	9
42	21963694	0.0	0.0	0.5	9	86.80688336520076	93.88145315487571	17	523	249	274	5	9
41	17264786	0.0	0.0	0.5	9	86.46034816247582	93.81044487427465	17	517	246	271	5	11
40	7916459	0.0	0.0	0.5	9	84.8360655737705	93.44262295081968	15	488	231	257	5	9
39	5602395	0.0	0.0	0.5	9	84.28571428571429	93.46938775510203	15	490	231	259	5	12
38	31225742	0.0	0.0	0.5	9	84.66257668711657	93.4560327198364	15	489	231	258	5	9
37	17740413	0.0	0.0	0.5	9	83.91038696537679	93.48268839103869	15	491	231	260	5	8
36	9066661	0.0	0.0	0.5	9	74.78813559322035	92.5754060324826	15	431	202	229	5	20
50	8573884	0.0	0.0	0.5	9	100.0	94.29590017825312	17	561	263	298	5	10
49	23333185	0.0	0.0	0.5	9	98.76106194690266	94.33628318584071	17	565	265	300	5	15
48	19624980	0.0	0.0	0.5	9	96.07843137254902	94.25493716337523	17	557	261	296	5	11
47	15075934	0.0	0.0	0.5	9	95.00891265597147	94.2133815551537	17	553	259	294	5	20
50	18541911	0.0	0.0	0.5	9	100.0	93.81044487427465	17	517	245	272	5	5
49	15139323	0.0	0.0	0.5	9	98.06576402321083	93.72549019607843	17	510	242	268	5	8
48	12048244	0.0	0.0	0.5	9	95.93810444874275	93.62549800796812	17	502	239	263	5	9
47	29379590	0.0	0.0	0.5	9	94.77756286266924	93.5871743486974	17	499	237	262	5	13
46	1023560	0.0	0.0	0.5	9	90.32882011605416	93.31941544885177	17	479	227	252	5	12
45	28841125	0.0	0.0	0.5	9	89.55512572533848	93.38842975206612	17	484	227	257	5	6
44	4884983	0.0	0.0	0.5	9	87.62088974854933	93.30543933054393	17	478	223	255	5	5
43	14182629	0.0	0.0	0.5	9	87.04061895551257	93.29140461215934	17	477	223	254	5	14
42	5022475	0.0	0.0	0.5	9	86.46034816247582	93.26315789473684	17	475	223	252	5	10
41	23029	0.0	0.0	0.5	9	85.88007736943906	93.29140461215934	17	477	225	252	5	13
40	12116679	0.0	0.0	0.5	9	85.29980657640233	93.27731092436974	17	476	225	251	5	9
39	11355025	0.0	0.0	0.5	9	84.52611218568666	93.24894514767934	17	474	225	249	5	10
38	7525605	0.0	0.0	0.5	9	83.9458413926499	93.3609958506224	17	482	229	253	5	11
37	13261376	0.0	0.0	0.5	9	82.7852998065764	93.31941544885177	17	479	227	252	5	9
36	21406487	0.0	0.0	0.5	9	76.40232108317214	92.85714285714286	17	448	214	234	5	11
35	17960685	0.0	0.0	0.5	9	75.24177949709865	92.7927927927928	17	444	213	231	5	20
50	13895953	0.0	0.0	0.5	9	100.0	94.24460431654677	17	556	265	291	5	9
49	22986583	0.0	0.0	0.5	9	98.22380106571936	94.31616341030195	17	563	268	295	5	12
48	16113904	0.0	0.0	0.5	9	94.75524475524476	94.4055944055944	17	572	272	300	5	9
47	3243394	0.0	0.0	0.5	9	92.93103448275862	94.48275862068965	17	580	276	304	5	12
46	13071634	0.0	0.0	0.5	9	92.72097053726169	94.45407279029463	17	577	275	302	5	13
45	19170579	0.0	0.0	0.5	9	92.40069084628671	94.47322970639033	17	579	276	303	5	12
44	17416013	0.0	0.0	0.5	9	92.1875	94.44444444444444	17	576	275	301	5	5
43	842868	0.0	0.0	0.5	9	91.41323792486583	94.27549194991055	17	559	266	293	5	9
42	28909973	0.0	0.0	0.5	9	82.55395683453237	93.68836291913215	17	507	241	266	5	8
41	9293807	0.0	0.0	0.5	9	82.01438848920863	93.75	17	512	244	268	5	8
40	17264786	0.0	0.0	0.5	9	81.65467625899281	93.81044487427465	17	517	246	271	5	11
39	7916459	0.0	0.0	0.5	9	75.71942446043165	93.44262295081968	15	488	231	257	5	9
38	5602395	0.0	0.0	0.5	9	75.71942446043165	93.46938775510203	15	490	231	259	5	12
37	31225742	0.0	0.0	0.5	9	75.17985611510791	93.4560327198364	15	489	231	258	5	9
36	17740413	0.0	0.0	0.5	9	75.17985611510791	93.48268839103869	15	491	231	260	5	8
35	9066661	0.0	0.0	0.5	9	64.38848920863309	92.5754060324826	15	431	202	229	5	20
50	10448590	3.0	9.375	0.40625	10	100.0	94.9119373776908	17	511	245	266	5	5
49	15387548	0.0	0.0	0.5	9	98.82583170254404	93.68836291913215	17	507	243	264	5	20
50	19113232	0.0	0.0	0.5	9	100.0	93.50912778904666	17	493	234	259	5	16
49	28305203	0.0	0.0	0.5	9	98.79275653923541	93.56136820925553	17	497	236	261	5	0
48	20951638	0.0	0.0	0.5	9	98.79275653923541	93.56136820925553	17	497	236	261	5	14
47	29379590	0.0	0.0	0.5	9	98.19639278557113	93.5871743486974	17	499	237	262	5	13
46	1023560	0.0	0.0	0.5	9	94.7261663286004	93.31941544885177	17	479	227	252	5	12
45	28841125	0.0	0.0	0.5	9	93.91480730223124	93.38842975206612	17	484	227	257	5	6
44	4884983	0.0	0.0	0.5	9	91.88640973630832	93.30543933054393	17	478	223	255	5	5
43	14182629	0.0	0.0	0.5	9	91.27789046653145	93.29140461215934	17	477	223	254	5	14
42	5022475	0.0	0.0	0.5	9	90.66937119675457	93.26315789473684	17	475	223	252	5	10
41	23029	0.0	0.0	0.5	9	90.06085192697769	93.29140461215934	17	477	225	252	5	13
40	12116679	0.0	0.0	0.5	9	89.4523326572008	93.27731092436974	17	476	225	251	5	9
39	11355025	0.0	0.0	0.5	9	88.64097363083164	93.24894514767934	17	474	225	249	5	10
38	7525605	0.0	0.0	0.5	9	88.03245436105477	93.3609958506224	17	482	229	253	5	11
37	13261376	0.0	0.0	0.5	9	86.81541582150102	93.31941544885177	17	479	227	252	5	9
36	21406487	0.0	0.0	0.5	9	80.12170385395537	92.85714285714286	17	448	214	234	5	11
35	17960685	0.0	0.0	0.5	9	78.90466531440163	92.7927927927928	17	444	213	231	5	20
50	19517827	0.0	0.0	0.5	9	100.0	93.38842975206612	17	484	230	254	5	8
49	15139323	0.0	0.0	0.5	9	94.11764705882352	93.72549019607843	17	510	242	268	5	8
48	12048244	0.0	0.0	0.5	9	93.42629482071713	93.62549800796812	17	502	239	263	5	9
47	29379590	0.0	0.0	0.5	9	92.78557114228457	93.5871743486974	17	499	237	262	5	13
46	1023560	0.0	0.0	0.5	9	90.9090909090909	93.31941544885177	17	479	227	252	5	12
45	28841125	0.0	0.0	0.5	9	90.08264462809917	93.38842975206612	17	484	227	257	5	6
44	4884983	0.0	0.0	0.5	9	88.01652892561982	93.30543933054393	17	478	223	255	5	5
43	14182629	0.0	0.0	0.5	9	87.39669421487604	93.29140461215934	17	477	223	254	5	14
42	5022475	0.0	0.0	0.5	9	86.77685950413223	93.26315789473684	17	475	223	252	5	10
41	23029	0.0	0.0	0.5	9	86.77685950413223	93.29140461215934	17	477	225	252	5	13
40	12116679	0.0	0.0	0.5	9	86.15702479338843	93.27731092436974	17	476	225	251	5	9
39	11355025	0.0	0.0	0.5	9	85.3305785123967	93.24894514767934	17	474	225	249	5	10
38	7525605	0.0	0.0	0.5	9	84.71074380165288	93.3609958506224	17	482	229	253	5	11
37	13261376	0.0	0.0	0.5	9	84.71074380165288	93.31941544885177	17	479	227	252	5	9
36	21406487	0.0	0.0	0.5	9	77.89256198347107	92.85714285714286	17	448	214	234	5	11
35	17960685	0.0	0.0	0.5	9	76.65289256198346	92.7927927927928	17	444	213	231	5	20
50	7993935	1.0	3.125	0.53125	11	100.0	92.87410926365796	13	421	198	223	5	5
49	33462320	0.0	0.0	0.5	9	92.87410926365796	91.89873417721519	13	395	186	209	5	10
48	1597586	0.0	0.0	0.5	9	91.21140142517815	91.81585677749361	13	391	185	206	5	9
47	18654977	0.0	0.0	0.5	9	90.73634204275535	92.3076923076923	13	416	197	219	5	10
46	5796903	0.0	0.0	0.5	9	80.42553191489363	93.19148936170212	17	470	225	245	5	20
50	2134060	0.0	0.0	0.5	9	100.0	94.24460431654677	17	556	261	295	5	16
49	21981972	0.0	0.0	0.5	9	99.2818671454219	94.25493716337523	17	557	261	296	5	13
48	19624980	0.0	0.0	0.5	9	99.10233393177738	94.25493716337523	17	557	261	296	5	11
47	15075934	0.0	0.0	0.5	9	98.20143884892086	94.2133815551537	17	553	259	294	5	20
50	31020938	0.0	0.0	0.5	9	100.0	92.7927927927928	17	444	209	235	5	11
49	9460493	0.0	0.0	0.5	9	99.09909909909909	92.7765237020316	17	443	209	234	5	11
48	32516939	0.0	0.0	0.5	9	98.42342342342343	92.7437641723356	17	441	209	232	5	11
47	17207040	0.0	0.0	0.5	9	90.31531531531532	92.13759213759214	17	407	195	212	5	14
46	4398493	0.0	0.0	0.5	9	90.09009009009009	92.1760391198044	17	409	196	213	5	8
45	21397885	0.0	0.0	0.5	9	89.63963963963964	92.21411192214111	17	411	196	215	5	15
44	746976	0.0	0.0	0.5	9	89.63963963963964	92.27053140096618	17	414	197	217	5	8
43	17972289	0.0	0.0	0.5	9	88.98876404494382	92.80898876404494	17	445	213	232	5	0
42	16906758	0.0	0.0	0.5	9	88.98876404494382	92.80898876404494	17	445	213	232	5	9
41	17892731	0.0	0.0	0.5	9	88.51351351351352	92.7927927927928	17	444	213	231	5	0
40	8498575	0.0	0.0	0.5	9	88.51351351351352	92.7927927927928	17	444	213	231	5	0
39	19427002	0.0	0.0	0.5	9	88.51351351351352	92.7927927927928	17	444	213	231	5	11
38	27646656	0.0	0.0	0.5	9	87.83783783783784	92.7765237020316	17	443	213	230	5	13
37	30969189	0.0	0.0	0.5	9	87.16216216216216	92.7765237020316	17	443	213	230	5	13
36	17960685	0.0	0.0	0.5	9	86.71171171171171	92.7927927927928	17	444	213	231	5	20
50	157074	1.0	3.125	0.53125	10	100.0	96.09375	17	768	363	405	5	5
49	14420783	0.0	0.0	0.5	9	63.932291666666664	93.73776908023484	17	511	239	272	5	20
50	22706477	1.0	3.125	0.53125	10	100.0	84.73684210526315	13	190	92	98	5	5
49	4689000	0.0	0.0	0.5	9	38.03131991051455	92.84116331096197	17	447	216	231	5	0
48	26771829	0.0	0.0	0.5	9	38.03131991051455	92.84116331096197	17	447	216	231	5	4
47	24600030	0.0	0.0	0.5	9	35.9375	92.85714285714286	17	448	215	233	5	11
46	8038902	0.0	0.0	0.5	9	34.988713318284425	92.7765237020316	17	443	212	231	5	0
45	29984942	0.0	0.0	0.5	9	34.988713318284425	92.7765237020316	17	443	212	231	5	7
44	17892731	0.0	0.0	0.5	9	34.909909909909906	92.7927927927928	17	444	213	231	5	0
43	8498575	0.0	0.0	0.5	9	34.909909909909906	92.7927927927928	17	444	213	231	5	0
42	19427002	0.0	0.0	0.5	9	34.909909909909906	92.7927927927928	17	444	213	231	5	11
41	27646656	0.0	0.0	0.5	9	34.31151241534989	92.7765237020316	17	443	213	230	5	13
40	30969189	0.0	0.0	0.5	9	34.31151241534989	92.7765237020316	17	443	213	230	5	13
39	17960685	0.0	0.0	0.5	9	34.234234234234236	92.7927927927928	17	444	213	231	5	20
50	13206606	0.0	0.0	0.5	9	100.0	93.11827956989247	16	465	217	248	5	13
49	10343978	0.0	0.0	0.5	9	94.47852760736197	93.4560327198364	17	489	227	262	5	20
50	872858	0.0	0.0	0.5	9	100.0	93.95085066162571	17	529	246	283	5	11
49	26092663	0.0	0.0	0.5	9	94.89603024574669	93.66336633663367	17	505	236	269	5	20
50	6844981	3.0	9.375	0.40625	11	100.0	92.32673267326733	17	404	194	210	5	5
49	7344688	0.0	0.0	0.5	9	97.79951100244499	92.1760391198044	17	409	195	214	5	6
48	21629812	0.0	0.0	0.5	9	89.84198645598194	92.7765237020316	17	443	212	231	5	5
47	6204417	0.0	0.0	0.5	9	89.1647855530474	92.7765237020316	17	443	212	231	5	0
46	8038902	0.0	0.0	0.5	9	89.1647855530474	92.7765237020316	17	443	212	231	5	0
45	29984942	0.0	0.0	0.5	9	89.1647855530474	92.7765237020316	17	443	212	231	5	7
44	17892731	0.0	0.0	0.5	9	88.73873873873875	92.7927927927928	17	444	213	231	5	0
43	8498575	0.0	0.0	0.5	9	88.73873873873875	92.7927927927928	17	444	213	231	5	0
42	19427002	0.0	0.0	0.5	9	88.73873873873875	92.7927927927928	17	444	213	231	5	11
41	27646656	0.0	0.0	0.5	9	88.93905191873588	92.7765237020316	17	443	213	230	5	13
40	30969189	0.0	0.0	0.5	9	88.26185101580135	92.7765237020316	17	443	213	230	5	13
39	17960685	0.0	0.0	0.5	9	87.61261261261262	92.7927927927928	17	444	213	231	5	20
50	19017793	0.0	0.0	0.5	9	100.0	93.75	17	512	244	268	5	13
49	15387548	0.0	0.0	0.5	9	98.2421875	93.68836291913215	17	507	243	264	5	20
50	26087289	0.0	0.0	0.5	9	100.0	93.4020618556701	17	485	231	254	5	12
49	4950007	0.0	0.0	0.5	9	95.45454545454545	93.67588932806325	17	506	240	266	5	5
48	28185536	0.0	0.0	0.5	9	94.85148514851485	93.66336633663367	17	505	240	265	5	0
47	28148178	0.0	0.0	0.5	9	94.85148514851485	93.66336633663367	17	505	240	265	5	13
46	16032673	0.0	0.0	0.5	9	93.51669941060904	93.71316306483301	17	509	242	267	5	9
45	29548296	0.0	0.0	0.5	9	89.92395437262357	93.91634980988593	17	526	250	276	5	12
44	33147961	0.0	0.0	0.5	9	89.33333333333333	93.9047619047619	17	525	250	275	5	14
43	31996673	0.0	0.0	0.5	9	89.67495219885278	93.88145315487571	17	523	249	274	5	9
42	21963694	0.0	0.0	0.5	9	89.48374760994264	93.88145315487571	17	523	249	274	5	9
41	17264786	0.0	0.0	0.5	9	89.16827852998065	93.81044487427465	17	517	246	271	5	11
40	7916459	0.0	0.0	0.5	9	87.70491803278688	93.44262295081968	15	488	231	257	5	9
39	5602395	0.0	0.0	0.5	9	87.14285714285714	93.46938775510203	15	490	231	259	5	12
38	31225742	0.0	0.0	0.5	9	87.52556237218813	93.4560327198364	15	489	231	258	5	9
37	17740413	0.0	0.0	0.5	9	86.76171079429736	93.48268839103869	15	491	231	260	5	8
36	9066661	0.0	0.0	0.5	9	75.05154639175258	92.5754060324826	15	431	202	229	5	20
50	26864743	1.0	3.125	0.53125	8	100.0	94.10609037328095	17	509	236	273	5	5
49	20976307	0.0	0.0	0.5	9	95.48133595284872	93.44262295081968	17	488	227	261	5	17
48	23264051	0.0	0.0	0.5	9	95.08840864440079	93.4560327198364	17	489	227	262	5	12
47	5849096	0.0	0.0	0.5	9	93.1237721021611	93.4020618556701	17	485	227	258	5	13
46	1904280	0.0	0.0	0.5	9	92.73084479371316	93.7007874015748	17	508	237	271	5	8
45	32290388	0.0	0.0	0.5	9	92.14145383104125	93.7007874015748	17	508	237	271	5	3
44	1392284	0.0	0.0	0.5	9	91.40625	93.75	17	512	240	272	5	13
43	24320815	0.0	0.0	0.5	9	90.37328094302553	93.67588932806325	17	506	238	268	5	13
42	17045421	0.0	0.0	0.5	9	90.37328094302553	93.65079365079364	17	504	237	267	5	11
41	1504335	0.0	0.0	0.5	9	89.58742632612967	93.62549800796812	17	502	235	267	5	13
40	16664142	0.0	0.0	0.5	9	88.99803536345776	93.6127744510978	17	501	235	266	5	12
39	33172286	0.0	0.0	0.5	9	88.21218074656188	93.6127744510978	17	501	237	264	5	13
38	13261376	0.0	0.0	0.5	9	88.21218074656188	93.31941544885177	17	479	227	252	5	9
37	21406487	0.0	0.0	0.5	9	81.72888015717092	92.85714285714286	17	448	214	234	5	11
36	17960685	0.0	0.0	0.5	9	80.55009823182712	92.7927927927928	17	444	213	231	5	20
50	7298819	0.0	0.0	0.5	9	100.0	92.5233644859813	17	428	205	223	5	12
49	31893536	0.0	0.0	0.5	9	94.85981308411215	92.23300970873787	17	412	197	215	5	12
48	1392667	0.0	0.0	0.5	9	94.85981308411215	92.19512195121952	17	410	196	214	5	20
50	29806231	0.0	0.0	0.5	9	100.0	93.46938775510203	15	490	232	258	5	12
49	4950007	0.0	0.0	0.5	9	95.65217391304348	93.67588932806325	17	506	240	266	5	5
48	28185536	0.0	0.0	0.5	9	95.04950495049505	93.66336633663367	17	505	240	265	5	0
47	28148178	0.0	0.0	0.5	9	95.04950495049505	93.66336633663367	17	505	240	265	5	13
46	16032673	0.0	0.0	0.5	9	93.71316306483301	93.71316306483301	17	509	242	267	5	9
45	29548296	0.0	0.0	0.5	9	90.11406844106465	93.91634980988593	17	526	250	276	5	12
44	33147961	0.0	0.0	0.5	9	89.52380952380953	93.9047619047619	17	525	250	275	5	14
43	31996673	0.0	0.0	0.5	9	89.2925430210325	93.88145315487571	17	523	249	274	5	9
42	21963694	0.0	0.0	0.5	9	89.10133843212236	93.88145315487571	17	523	249	274	5	9
41	17264786	0.0	0.0	0.5	9	88.78143133462282	93.81044487427465	17	517	246	271	5	11
40	7916459	0.0	0.0	0.5	9	91.63265306122449	93.44262295081968	15	488	231	257	5	9
39	5602395	0.0	0.0	0.5	9	91.42857142857143	93.46938775510203	15	490	231	259	5	12
38	31225742	0.0	0.0	0.5	9	91.63265306122449	93.4560327198364	15	489	231	258	5	9
37	17740413	0.0	0.0	0.5	9	91.0386965376782	93.48268839103869	15	491	231	260	5	8
36	9066661	0.0	0.0	0.5	9	78.57142857142857	92.5754060324826	15	431	202	229	5	20
50	19223765	0.0	0.0	0.5	9	100.0	93.6127744510978	17	501	239	262	5	10
49	4950007	0.0	0.0	0.5	9	98.41897233201581	93.67588932806325	17	506	240	266	5	5
48	28185536	0.0	0.0	0.5	9	97.82178217821782	93.66336633663367	17	505	240	265	5	0
47	28148178	0.0	0.0	0.5	9	97.82178217821782	93.66336633663367	17	505	240	265	5	13
46	16032673	0.0	0.0	0.5	9	96.46365422396856	93.71316306483301	17	509	242	267	5	9
45	29548296	0.0	0.0	0.5	9	92.77566539923954	93.91634980988593	17	526	250	276	5	12
44	33147961	0.0	0.0	0.5	9	92.19047619047619	93.9047619047619	17	525	250	275	5	14
43	31996673	0.0	0.0	0.5	9	91.96940726577438	93.88145315487571	17	523	249	274	5	9
42	21963694	0.0	0.0	0.5	9	91.77820267686424	93.88145315487571	17	523	249	274	5	9
41	17264786	0.0	0.0	0.5	9	91.48936170212765	93.81044487427465	17	517	246	271	5	11
40	7916459	0.0	0.0	0.5	9	87.82435129740519	93.44262295081968	15	488	231	257	5	9
39	5602395	0.0	0.0	0.5	9	87.62475049900199	93.46938775510203	15	490	231	259	5	12
38	31225742	0.0	0.0	0.5	9	87.82435129740519	93.4560327198364	15	489	231	258	5	9
37	17740413	0.0	0.0	0.5	9	87.42514970059881	93.48268839103869	15	491	231	260	5	8
36	9066661	0.0	0.0	0.5	9	75.0499001996008	92.5754060324826	15	431	202	229	5	20
50	31760339	1.0	3.125	0.46875	10	100.0	94.140625	17	512	244	268	5	4
49	9190498	0.0	0.0	0.5	9	98.4375	93.68836291913215	17	507	243	264	5	11
48	30533386	0.0	0.0	0.5	9	98.046875	93.68836291913215	17	507	243	264	5	8
47	19425177	0.0	0.0	0.5	9	97.4609375	93.66336633663367	17	505	242	263	5	5
46	11605581	0.0	0.0	0.5	9	85.3515625	92.7765237020316	17	443	212	231	5	10
45	8786515	0.0	0.0	0.5	9	85.15625	92.80898876404494	17	445	213	232	5	5
44	32190111	0.0	0.0	0.5	9	84.5703125	92.80898876404494	17	445	213	232	5	20
50	12128796	0.0	0.0	0.5	9	100.0	93.99624765478424	17	533	252	281	5	15
49	15139323	0.0	0.0	0.5	9	94.93433395872421	93.72549019607843	17	510	242	268	5	8
48	12048244	0.0	0.0	0.5	9	92.87054409005628	93.62549800796812	17	502	239	263	5	9
47	29379590	0.0	0.0	0.5	9	91.74484052532833	93.5871743486974	17	499	237	262	5	13
46	1023560	0.0	0.0	0.5	9	88.18011257035647	93.31941544885177	17	479	227	252	5	12
45	28841125	0.0	0.0	0.5	9	87.4296435272045	93.38842975206612	17	484	227	257	5	6
44	4884983	0.0	0.0	0.5	9	85.55347091932458	93.30543933054393	17	478	223	255	5	5
43	14182629	0.0	0.0	0.5	9	84.9906191369606	93.29140461215934	17	477	223	254	5	14
42	5022475	0.0	0.0	0.5	9	84.42776735459663	93.26315789473684	17	475	223	252	5	10
41	23029	0.0	0.0	0.5	9	83.86491557223265	93.29140461215934	17	477	225	252	5	13
40	12116679	0.0	0.0	0.5	9	83.30206378986867	93.27731092436974	17	476	225	251	5	9
39	11355025	0.0	0.0	0.5	9	82.55159474671669	93.24894514767934	17	474	225	249	5	10
38	7525605	0.0	0.0	0.5	9	81.98874296435272	93.3609958506224	17	482	229	253	5	11
37	13261376	0.0	0.0	0.5	9	80.86303939962477	93.31941544885177	17	479	227	252	5	9
36	21406487	0.0	0.0	0.5	9	74.671669793621	92.85714285714286	17	448	214	234	5	11
35	17960685	0.0	0.0	0.5	9	73.54596622889305	92.7927927927928	17	444	213	231	5	20
50	5515298	0.0	0.0	0.5	9	100.0	93.82239382239382	17	518	248	270	5	15
49	3363265	0.0	0.0	0.5	9	95.00924214417745	94.08502772643253	17	541	258	283	5	9
48	29118089	0.0	0.0	0.5	9	94.77611940298507	94.02985074626866	17	536	255	281	5	11
47	32858535	0.0	0.0	0.5	9	94.3820224719101	94.00749063670412	17	534	255	279	5	8
46	11346824	0.0	0.0	0.5	9	90.89253187613843	94.1712204007286	17	549	261	288	5	0
45	27874776	0.0	0.0	0.5	9	90.89253187613843	94.1712204007286	17	549	261	288	5	10
44	17416013	0.0	0.0	0.5	9	86.11111111111111	94.44444444444444	17	576	275	301	5	5
43	842868	0.0	0.0	0.5	9	85.1520572450805	94.27549194991055	17	559	266	293	5	9
42	28909973	0.0	0.0	0.5	9	86.87258687258688	93.68836291913215	17	507	241	266	5	8
41	9293807	0.0	0.0	0.5	9	86.2934362934363	93.75	17	512	244	268	5	8
40	17264786	0.0	0.0	0.5	9	85.9073359073359	93.81044487427465	17	517	246	271	5	11
