G	P1F	P1B	P2F	P2B	CF	CB
7	3.0	9.375	4.0	12.5	5.0	15.625
7	3.0	9.375	3.0	9.375	6.0	18.75
7	3.0	9.375	3.0	9.375	12.0	37.5
7	4.0	12.5	4.0	12.5	5.0	15.625
7	4.0	12.5	4.0	12.5	4.0	12.5
7	3.0	9.375	4.0	12.5	3.0	9.375
7	3.0	9.375	4.0	12.5	4.0	12.5
7	3.0	9.375	2.0	6.25	3.0	9.375
7	3.0	9.375	2.0	6.25	4.0	12.5
7	4.0	12.5	3.0	9.375	6.0	18.75
7	4.0	12.5	3.0	9.375	5.0	15.625
7	3.0	9.375	4.0	12.5	5.0	15.625
7	3.0	9.375	4.0	12.5	3.0	9.375
7	3.0	9.375	3.0	9.375	5.0	15.625
7	3.0	9.375	3.0	9.375	22.0	68.75
7	4.0	12.5	3.0	9.375	12.0	37.5
7	4.0	12.5	3.0	9.375	4.0	12.5
7	4.0	12.5	2.0	6.25	8.0	25.0
7	4.0	12.5	2.0	6.25	3.0	9.375
7	3.0	9.375	4.0	12.5	4.0	12.5
7	3.0	9.375	4.0	12.5	4.0	12.5
7	3.0	9.375	4.0	12.5	3.0	9.375
7	3.0	9.375	4.0	12.5	5.0	15.625
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	4.0	12.5
7	4.0	12.5	4.0	12.5	9.0	28.125
7	4.0	12.5	4.0	12.5	4.0	12.5
7	2.0	6.25	4.0	12.5	2.0	6.25
7	2.0	6.25	4.0	12.5	5.0	15.625
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	3.0	9.375
7	4.0	12.5	3.0	9.375	5.0	15.625
7	4.0	12.5	3.0	9.375	8.0	25.0
7	3.0	9.375	4.0	12.5	4.0	12.5
7	3.0	9.375	4.0	12.5	4.0	12.5
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	3.0	9.375
7	2.0	6.25	4.0	12.5	3.0	9.375
7	2.0	6.25	4.0	12.5	4.0	12.5
7	4.0	12.5	3.0	9.375	6.0	18.75
7	4.0	12.5	3.0	9.375	6.0	18.75
7	3.0	9.375	3.0	9.375	5.0	15.625
7	3.0	9.375	3.0	9.375	7.0	21.875
7	4.0	12.5	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	3.0	9.375
7	4.0	12.5	3.0	9.375	5.0	15.625
7	4.0	12.5	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	2.0	6.25	3.0	9.375
7	3.0	9.375	2.0	6.25	3.0	9.375
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	5.0	15.625
7	3.0	9.375	3.0	9.375	5.0	15.625
7	3.0	9.375	4.0	12.5	8.0	25.0
7	3.0	9.375	4.0	12.5	4.0	12.5
7	4.0	12.5	4.0	12.5	4.0	12.5
7	4.0	12.5	4.0	12.5	5.0	15.625
7	4.0	12.5	2.0	6.25	4.0	12.5
7	4.0	12.5	2.0	6.25	5.0	15.625
7	4.0	12.5	4.0	12.5	6.0	18.75
7	4.0	12.5	4.0	12.5	4.0	12.5
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	4.0	12.5
7	4.0	12.5	2.0	6.25	4.0	12.5
7	4.0	12.5	2.0	6.25	3.0	9.375
7	3.0	9.375	4.0	12.5	6.0	18.75
7	3.0	9.375	4.0	12.5	4.0	12.5
7	4.0	12.5	4.0	12.5	4.0	12.5
7	4.0	12.5	4.0	12.5	4.0	12.5
7	4.0	12.5	3.0	9.375	6.0	18.75
7	4.0	12.5	3.0	9.375	4.0	12.5
7	4.0	12.5	2.0	6.25	5.0	15.625
7	4.0	12.5	2.0	6.25	2.0	6.25
7	4.0	12.5	4.0	12.5	5.0	15.625
7	4.0	12.5	4.0	12.5	4.0	12.5
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	6.0	18.75
7	3.0	9.375	3.0	9.375	5.0	15.625
7	4.0	12.5	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	3.0	9.375
7	3.0	9.375	2.0	6.25	5.0	15.625
7	3.0	9.375	2.0	6.25	3.0	9.375
7	3.0	9.375	4.0	12.5	4.0	12.5
7	3.0	9.375	4.0	12.5	4.0	12.5
7	3.0	9.375	4.0	12.5	3.0	9.375
7	3.0	9.375	4.0	12.5	4.0	12.5
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	5.0	15.625
7	4.0	12.5	3.0	9.375	5.0	15.625
7	4.0	12.5	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	9.0	28.125
7	3.0	9.375	3.0	9.375	5.0	15.625
7	3.0	9.375	3.0	9.375	5.0	15.625
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	2.0	6.25	3.0	9.375
7	3.0	9.375	2.0	6.25	3.0	9.375
7	4.0	12.5	3.0	9.375	5.0	15.625
7	4.0	12.5	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	3.0	9.375
7	4.0	12.5	3.0	9.375	7.0	21.875
7	4.0	12.5	3.0	9.375	10.0	31.25
7	4.0	12.5	4.0	12.5	4.0	12.5
7	4.0	12.5	4.0	12.5	6.0	18.75
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	6.0	18.75
7	4.0	12.5	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	5.0	15.625
7	3.0	9.375	4.0	12.5	5.0	15.625
7	3.0	9.375	4.0	12.5	4.0	12.5
7	3.0	9.375	4.0	12.5	4.0	12.5
7	3.0	9.375	4.0	12.5	5.0	15.625
7	3.0	9.375	2.0	6.25	3.0	9.375
7	3.0	9.375	2.0	6.25	9.0	28.125
7	3.0	9.375	4.0	12.5	3.0	9.375
7	3.0	9.375	4.0	12.5	5.0	15.625
7	3.0	9.375	2.0	6.25	3.0	9.375
7	3.0	9.375	2.0	6.25	3.0	9.375
7	3.0	9.375	4.0	12.5	3.0	9.375
7	3.0	9.375	4.0	12.5	6.0	18.75
7	3.0	9.375	4.0	12.5	3.0	9.375
7	3.0	9.375	4.0	12.5	4.0	12.5
7	4.0	12.5	3.0	9.375	7.0	21.875
7	4.0	12.5	3.0	9.375	5.0	15.625
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	4.0	12.5	4.0	12.5
7	3.0	9.375	4.0	12.5	5.0	15.625
7	4.0	12.5	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	3.0	9.375
7	4.0	12.5	4.0	12.5	4.0	12.5
7	4.0	12.5	4.0	12.5	4.0	12.5
7	4.0	12.5	4.0	12.5	4.0	12.5
7	4.0	12.5	4.0	12.5	4.0	12.5
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	3.0	9.375
7	4.0	12.5	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	10.0	31.25
7	4.0	12.5	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	4.0	12.5	11.0	34.375
7	3.0	9.375	4.0	12.5	4.0	12.5
7	4.0	12.5	3.0	9.375	5.0	15.625
7	4.0	12.5	3.0	9.375	4.0	12.5
7	3.0	9.375	4.0	12.5	6.0	18.75
7	3.0	9.375	4.0	12.5	4.0	12.5
7	4.0	12.5	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	3.0	9.375
7	4.0	12.5	3.0	9.375	5.0	15.625
7	4.0	12.5	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	5.0	15.625
7	3.0	9.375	3.0	9.375	3.0	9.375
7	4.0	12.5	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	10.0	31.25
7	4.0	12.5	2.0	6.25	5.0	15.625
7	4.0	12.5	2.0	6.25	3.0	9.375
7	4.0	12.5	3.0	9.375	9.0	28.125
7	4.0	12.5	3.0	9.375	5.0	15.625
7	4.0	12.5	4.0	12.5	6.0	18.75
7	4.0	12.5	4.0	12.5	4.0	12.5
7	4.0	12.5	4.0	12.5	4.0	12.5
7	4.0	12.5	4.0	12.5	4.0	12.5
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	3.0	9.375
7	4.0	12.5	3.0	9.375	5.0	15.625
7	4.0	12.5	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	3.0	9.375
7	4.0	12.5	3.0	9.375	6.0	18.75
7	4.0	12.5	3.0	9.375	5.0	15.625
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	6.0	18.75
7	3.0	9.375	4.0	12.5	5.0	15.625
7	3.0	9.375	4.0	12.5	6.0	18.75
7	3.0	9.375	4.0	12.5	3.0	9.375
7	3.0	9.375	4.0	12.5	6.0	18.75
7	2.0	6.25	4.0	12.5	2.0	6.25
7	2.0	6.25	4.0	12.5	4.0	12.5
7	3.0	9.375	4.0	12.5	3.0	9.375
7	3.0	9.375	4.0	12.5	7.0	21.875
7	4.0	12.5	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	7.0	21.875
7	4.0	12.5	3.0	9.375	7.0	21.875
7	4.0	12.5	3.0	9.375	8.0	25.0
7	3.0	9.375	3.0	9.375	6.0	18.75
7	3.0	9.375	3.0	9.375	3.0	9.375
7	4.0	12.5	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	4.0	12.5
7	3.0	9.375	4.0	12.5	7.0	21.875
7	3.0	9.375	4.0	12.5	4.0	12.5
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	5.0	15.625
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	4.0	12.5
7	3.0	9.375	2.0	6.25	5.0	15.625
7	3.0	9.375	2.0	6.25	3.0	9.375
7	4.0	12.5	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	4.0	12.5	3.0	9.375
7	3.0	9.375	4.0	12.5	4.0	12.5
7	3.0	9.375	4.0	12.5	4.0	12.5
7	3.0	9.375	4.0	12.5	5.0	15.625
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	3.0	9.375
7	4.0	12.5	3.0	9.375	3.0	9.375
7	3.0	9.375	4.0	12.5	7.0	21.875
7	3.0	9.375	4.0	12.5	5.0	15.625
7	4.0	12.5	3.0	9.375	5.0	15.625
7	4.0	12.5	3.0	9.375	5.0	15.625
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	3.0	9.375
7	4.0	12.5	2.0	6.25	8.0	25.0
7	4.0	12.5	2.0	6.25	2.0	6.25
7	4.0	12.5	4.0	12.5	10.0	31.25
7	4.0	12.5	4.0	12.5	4.0	12.5
7	4.0	12.5	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	5.0	15.625
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	5.0	15.625
7	4.0	12.5	2.0	6.25	8.0	25.0
7	4.0	12.5	2.0	6.25	3.0	9.375
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	5.0	15.625
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	9.0	28.125
7	4.0	12.5	3.0	9.375	6.0	18.75
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	4.0	12.5	2.0	6.25
7	3.0	9.375	4.0	12.5	7.0	21.875
7	4.0	12.5	3.0	9.375	5.0	15.625
7	4.0	12.5	3.0	9.375	4.0	12.5
7	3.0	9.375	4.0	12.5	4.0	12.5
7	3.0	9.375	4.0	12.5	6.0	18.75
7	3.0	9.375	4.0	12.5	3.0	9.375
7	3.0	9.375	4.0	12.5	4.0	12.5
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	2.0	6.25	4.0	12.5
7	3.0	9.375	2.0	6.25	2.0	6.25
7	3.0	9.375	3.0	9.375	5.0	15.625
7	3.0	9.375	3.0	9.375	8.0	25.0
7	3.0	9.375	4.0	12.5	5.0	15.625
7	3.0	9.375	4.0	12.5	4.0	12.5
7	3.0	9.375	4.0	12.5	4.0	12.5
7	3.0	9.375	4.0	12.5	4.0	12.5
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	5.0	15.625
7	4.0	12.5	3.0	9.375	7.0	21.875
7	4.0	12.5	4.0	12.5	7.0	21.875
7	4.0	12.5	4.0	12.5	5.0	15.625
7	3.0	9.375	3.0	9.375	15.0	46.875
7	3.0	9.375	3.0	9.375	3.0	9.375
7	4.0	12.5	3.0	9.375	6.0	18.75
7	4.0	12.5	3.0	9.375	9.0	28.125
7	3.0	9.375	3.0	9.375	5.0	15.625
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	8.0	25.0
7	3.0	9.375	3.0	9.375	6.0	18.75
7	3.0	9.375	3.0	9.375	5.0	15.625
7	3.0	9.375	3.0	9.375	5.0	15.625
7	3.0	9.375	3.0	9.375	4.0	12.5
7	4.0	12.5	4.0	12.5	4.0	12.5
7	4.0	12.5	4.0	12.5	5.0	15.625
7	4.0	12.5	3.0	9.375	7.0	21.875
7	4.0	12.5	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	4.0	12.5
7	2.0	6.25	3.0	9.375	3.0	9.375
7	2.0	6.25	3.0	9.375	10.0	31.25
7	4.0	12.5	4.0	12.5	6.0	18.75
7	4.0	12.5	4.0	12.5	4.0	12.5
7	3.0	9.375	3.0	9.375	6.0	18.75
7	3.0	9.375	3.0	9.375	6.0	18.75
7	4.0	12.5	2.0	6.25	4.0	12.5
7	4.0	12.5	2.0	6.25	3.0	9.375
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	9.0	28.125
7	3.0	9.375	3.0	9.375	6.0	18.75
7	3.0	9.375	4.0	12.5	4.0	12.5
7	3.0	9.375	4.0	12.5	3.0	9.375
7	4.0	12.5	3.0	9.375	3.0	9.375
7	4.0	12.5	3.0	9.375	3.0	9.375
7	2.0	6.25	4.0	12.5	2.0	6.25
7	2.0	6.25	4.0	12.5	4.0	12.5
7	4.0	12.5	3.0	9.375	8.0	25.0
7	4.0	12.5	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	5.0	15.625
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	3.0	9.375
7	4.0	12.5	3.0	9.375	5.0	15.625
7	4.0	12.5	3.0	9.375	5.0	15.625
7	4.0	12.5	4.0	12.5	4.0	12.5
7	4.0	12.5	4.0	12.5	4.0	12.5
7	3.0	9.375	3.0	9.375	8.0	25.0
7	3.0	9.375	3.0	9.375	7.0	21.875
7	3.0	9.375	4.0	12.5	3.0	9.375
7	3.0	9.375	4.0	12.5	4.0	12.5
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	3.0	9.375
7	4.0	12.5	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	3.0	9.375
7	4.0	12.5	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	7.0	21.875
7	4.0	12.5	2.0	6.25	10.0	31.25
7	4.0	12.5	2.0	6.25	2.0	6.25
7	4.0	12.5	4.0	12.5	22.0	68.75
7	4.0	12.5	4.0	12.5	4.0	12.5
7	4.0	12.5	4.0	12.5	4.0	12.5
7	4.0	12.5	4.0	12.5	10.0	31.25
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	4.0	12.5	4.0	12.5
7	3.0	9.375	4.0	12.5	5.0	15.625
7	3.0	9.375	3.0	9.375	14.0	43.75
7	3.0	9.375	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	2.0	6.25
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	6.0	18.75
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	6.0	18.75
7	4.0	12.5	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	3.0	9.375
7	3.0	9.375	4.0	12.5	8.0	25.0
7	3.0	9.375	4.0	12.5	5.0	15.625
7	4.0	12.5	4.0	12.5	4.0	12.5
7	4.0	12.5	4.0	12.5	6.0	18.75
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	4.0	12.5	3.0	9.375
7	3.0	9.375	4.0	12.5	5.0	15.625
7	2.0	6.25	4.0	12.5	2.0	6.25
7	2.0	6.25	4.0	12.5	4.0	12.5
7	4.0	12.5	3.0	9.375	5.0	15.625
7	4.0	12.5	3.0	9.375	3.0	9.375
7	4.0	12.5	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	7.0	21.875
7	2.0	6.25	3.0	9.375	3.0	9.375
7	2.0	6.25	3.0	9.375	8.0	25.0
7	4.0	12.5	4.0	12.5	6.0	18.75
7	4.0	12.5	4.0	12.5	4.0	12.5
7	3.0	9.375	2.0	6.25	4.0	12.5
7	3.0	9.375	2.0	6.25	4.0	12.5
7	2.0	6.25	3.0	9.375	2.0	6.25
7	2.0	6.25	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	4.0	12.5
7	3.0	9.375	3.0	9.375	2.0	6.25
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	4.0	12.5
7	4.0	12.5	3.0	9.375	6.0	18.75
7	4.0	12.5	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	3.0	9.375
7	4.0	12.5	3.0	9.375	5.0	15.625
7	4.0	12.5	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	3.0	9.375	3.0	9.375
7	3.0	9.375	4.0	12.5	4.0	12.5
7	3.0	9.375	4.0	12.5	4.0	12.5
8	3.0	9.375	3.0	9.375	5.0	15.625
8	3.0	9.375	3.0	9.375	1.0	3.125
8	3.0	9.375	3.0	9.375	2.0	6.25
8	3.0	9.375	3.0	9.375	4.0	12.5
8	3.0	9.375	3.0	9.375	3.0	9.375
8	3.0	9.375	3.0	9.375	7.0	21.875
8	2.0	6.25	3.0	9.375	2.0	6.25
8	2.0	6.25	3.0	9.375	3.0	9.375
8	3.0	9.375	3.0	9.375	3.0	9.375
8	3.0	9.375	3.0	9.375	3.0	9.375
8	2.0	6.25	3.0	9.375	2.0	6.25
8	2.0	6.25	3.0	9.375	3.0	9.375
8	2.0	6.25	3.0	9.375	2.0	6.25
8	2.0	6.25	3.0	9.375	2.0	6.25
8	3.0	9.375	3.0	9.375	4.0	12.5
8	3.0	9.375	3.0	9.375	3.0	9.375
8	2.0	6.25	3.0	9.375	4.0	12.5
8	2.0	6.25	3.0	9.375	3.0	9.375
8	3.0	9.375	2.0	6.25	4.0	12.5
8	3.0	9.375	2.0	6.25	3.0	9.375
8	3.0	9.375	3.0	9.375	3.0	9.375
8	3.0	9.375	3.0	9.375	2.0	6.25
8	3.0	9.375	3.0	9.375	8.0	25.0
8	3.0	9.375	3.0	9.375	5.0	15.625
8	3.0	9.375	3.0	9.375	3.0	9.375
8	3.0	9.375	3.0	9.375	4.0	12.5
8	3.0	9.375	3.0	9.375	3.0	9.375
8	3.0	9.375	3.0	9.375	3.0	9.375
8	3.0	9.375	2.0	6.25	3.0	9.375
8	3.0	9.375	2.0	6.25	2.0	6.25
8	3.0	9.375	3.0	9.375	6.0	18.75
8	3.0	9.375	3.0	9.375	5.0	15.625
8	3.0	9.375	3.0	9.375	3.0	9.375
8	3.0	9.375	3.0	9.375	8.0	25.0
8	3.0	9.375	3.0	9.375	6.0	18.75
8	3.0	9.375	3.0	9.375	3.0	9.375
8	3.0	9.375	2.0	6.25	3.0	9.375
8	3.0	9.375	2.0	6.25	2.0	6.25
8	3.0	9.375	2.0	6.25	3.0	9.375
8	3.0	9.375	2.0	6.25	2.0	6.25
8	3.0	9.375	3.0	9.375	4.0	12.5
8	3.0	9.375	3.0	9.375	3.0	9.375
8	3.0	9.375	3.0	9.375	5.0	15.625
8	3.0	9.375	3.0	9.375	5.0	15.625
8	2.0	6.25	3.0	9.375	3.0	9.375
8	2.0	6.25	3.0	9.375	4.0	12.5
8	3.0	9.375	3.0	9.375	3.0	9.375
8	3.0	9.375	3.0	9.375	4.0	12.5
8	3.0	9.375	3.0	9.375	3.0	9.375
8	3.0	9.375	3.0	9.375	4.0	12.5
8	3.0	9.375	3.0	9.375	4.0	12.5
8	3.0	9.375	3.0	9.375	4.0	12.5
8	2.0	6.25	3.0	9.375	3.0	9.375
8	2.0	6.25	3.0	9.375	6.0	18.75
8	3.0	9.375	2.0	6.25	3.0	9.375
8	3.0	9.375	2.0	6.25	2.0	6.25
8	3.0	9.375	3.0	9.375	4.0	12.5
8	3.0	9.375	3.0	9.375	3.0	9.375
8	3.0	9.375	2.0	6.25	2.0	6.25
8	3.0	9.375	2.0	6.25	3.0	9.375
8	3.0	9.375	3.0	9.375	7.0	21.875
8	3.0	9.375	3.0	9.375	6.0	18.75
8	3.0	9.375	3.0	9.375	7.0	21.875
8	3.0	9.375	3.0	9.375	6.0	18.75
8	3.0	9.375	3.0	9.375	7.0	21.875
8	3.0	9.375	3.0	9.375	5.0	15.625
8	2.0	6.25	3.0	9.375	2.0	6.25
8	2.0	6.25	3.0	9.375	4.0	12.5
8	3.0	9.375	3.0	9.375	3.0	9.375
8	3.0	9.375	3.0	9.375	3.0	9.375
8	2.0	6.25	2.0	6.25	2.0	6.25
8	2.0	6.25	2.0	6.25	2.0	6.25
8	3.0	9.375	3.0	9.375	4.0	12.5
8	3.0	9.375	3.0	9.375	3.0	9.375
8	3.0	9.375	3.0	9.375	3.0	9.375
8	3.0	9.375	3.0	9.375	6.0	18.75
8	3.0	9.375	3.0	9.375	5.0	15.625
8	3.0	9.375	3.0	9.375	3.0	9.375
8	2.0	6.25	3.0	9.375	3.0	9.375
8	2.0	6.25	3.0	9.375	3.0	9.375
8	3.0	9.375	3.0	9.375	2.0	6.25
8	3.0	9.375	3.0	9.375	3.0	9.375
8	3.0	9.375	3.0	9.375	4.0	12.5
8	3.0	9.375	3.0	9.375	3.0	9.375
8	3.0	9.375	3.0	9.375	3.0	9.375
8	3.0	9.375	3.0	9.375	5.0	15.625
8	3.0	9.375	3.0	9.375	6.0	18.75
8	3.0	9.375	3.0	9.375	4.0	12.5
8	3.0	9.375	4.0	12.5	1.0	3.125
8	3.0	9.375	4.0	12.5	9.0	28.125
8	3.0	9.375	2.0	6.25	9.0	28.125
8	3.0	9.375	2.0	6.25	2.0	6.25
8	2.0	6.25	3.0	9.375	2.0	6.25
8	2.0	6.25	3.0	9.375	4.0	12.5
8	3.0	9.375	3.0	9.375	3.0	9.375
8	3.0	9.375	3.0	9.375	3.0	9.375
8	3.0	9.375	2.0	6.25	3.0	9.375
8	3.0	9.375	2.0	6.25	2.0	6.25
8	3.0	9.375	3.0	9.375	4.0	12.5
8	3.0	9.375	3.0	9.375	4.0	12.5
8	3.0	9.375	2.0	6.25	7.0	21.875
8	3.0	9.375	2.0	6.25	7.0	21.875
8	3.0	9.375	3.0	9.375	3.0	9.375
8	3.0	9.375	3.0	9.375	3.0	9.375
8	3.0	9.375	3.0	9.375	3.0	9.375
8	3.0	9.375	3.0	9.375	3.0	9.375
8	4.0	12.5	3.0	9.375	6.0	18.75
8	4.0	12.5	3.0	9.375	4.0	12.5
8	3.0	9.375	3.0	9.375	3.0	9.375
8	3.0	9.375	3.0	9.375	6.0	18.75
8	2.0	6.25	3.0	9.375	2.0	6.25
8	2.0	6.25	3.0	9.375	7.0	21.875
8	3.0	9.375	3.0	9.375	3.0	9.375
8	3.0	9.375	3.0	9.375	8.0	25.0
8	2.0	6.25	2.0	6.25	2.0	6.25
8	2.0	6.25	2.0	6.25	3.0	9.375
8	3.0	9.375	3.0	9.375	3.0	9.375
8	3.0	9.375	3.0	9.375	5.0	15.625
8	3.0	9.375	3.0	9.375	3.0	9.375
8	3.0	9.375	3.0	9.375	4.0	12.5
8	3.0	9.375	3.0	9.375	4.0	12.5
8	3.0	9.375	3.0	9.375	3.0	9.375
8	3.0	9.375	3.0	9.375	3.0	9.375
8	3.0	9.375	3.0	9.375	4.0	12.5
8	3.0	9.375	2.0	6.25	4.0	12.5
8	3.0	9.375	2.0	6.25	2.0	6.25
8	3.0	9.375	3.0	9.375	4.0	12.5
8	3.0	9.375	3.0	9.375	7.0	21.875
8	3.0	9.375	3.0	9.375	4.0	12.5
8	3.0	9.375	3.0	9.375	5.0	15.625
8	2.0	6.25	3.0	9.375	2.0	6.25
8	2.0	6.25	3.0	9.375	9.0	28.125
8	2.0	6.25	3.0	9.375	2.0	6.25
8	2.0	6.25	3.0	9.375	3.0	9.375
8	3.0	9.375	2.0	6.25	3.0	9.375
8	3.0	9.375	2.0	6.25	4.0	12.5
